,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,profit_per
178,252.0,117.0,14000.0,358.0,535.0,52792307.0,12572,1950,0.0,106.0,140000000.0,2016.0,400.0,6.8,27000,-87207693.0,37.70879071428572
179,556.0,156.0,0.0,733.0,29000.0,183635922.0,406020,57108,0.0,1188.0,135000000.0,2015.0,27000.0,8.1,190000,48635922.0,136.0266088888889
180,166.0,96.0,13.0,463.0,16000.0,83024900.0,62424,17416,0.0,90.0,135000000.0,2013.0,881.0,6.5,13000,-51975100.0,61.49992592592592
181,362.0,107.0,563.0,939.0,40000.0,123207194.0,183208,43291,0.0,337.0,135000000.0,2011.0,1000.0,7.2,26000,-11792806.0,91.26458814814815
182,153.0,92.0,35.0,179.0,19000.0,83348920.0,60230,19963,0.0,118.0,132000000.0,2014.0,411.0,6.7,11000,-48651080.0,63.14312121212121
183,329.0,115.0,521.0,883.0,13000.0,227137090.0,491077,17369,0.0,820.0,110000000.0,2007.0,897.0,8.1,0,117137090.0,206.48826363636363
184,266.0,92.0,54.0,562.0,11000.0,215395021.0,307029,12754,0.0,360.0,130000000.0,2008.0,967.0,7.6,6000,85395021.0,165.6884776923077
185,517.0,117.0,235.0,680.0,2000.0,180191634.0,313866,5730,6.0,549.0,130000000.0,2015.0,2000.0,7.4,61000,50191634.0,138.60894923076924
186,502.0,146.0,508.0,523.0,34000.0,424645577.0,498397,49355,1.0,706.0,130000000.0,2013.0,14000.0,7.6,82000,294645577.0,326.65044384615385
188,165.0,94.0,12.0,183.0,17000.0,177343675.0,70121,17883,0.0,214.0,135000000.0,2015.0,523.0,6.7,26000,42343675.0,131.36568518518519
189,401.0,116.0,14000.0,807.0,10000.0,234277056.0,334345,12758,0.0,2741.0,132000000.0,2005.0,1000.0,6.5,0,102277056.0,177.4826181818182
190,94.0,147.0,0.0,877.0,10000.0,138396624.0,178126,12954,1.0,511.0,130000000.0,2003.0,898.0,6.6,0,8396624.0,106.45894153846154
191,246.0,90.0,50.0,397.0,4000.0,149234747.0,114287,5046,0.0,137.0,130000000.0,2011.0,442.0,6.7,16000,19234747.0,114.79595923076924
192,330.0,101.0,176.0,282.0,11000.0,118311368.0,245621,12406,1.0,514.0,110000000.0,2010.0,702.0,6.4,23000,8311368.0,107.55578909090909
193,434.0,138.0,0.0,8000.0,12000.0,101160529.0,200022,32355,2.0,1240.0,125000000.0,2014.0,9000.0,5.8,71000,-23839471.0,80.9284232
194,440.0,107.0,14000.0,845.0,2000.0,77564037.0,177383,4631,1.0,447.0,135000000.0,2011.0,871.0,7.4,44000,-57435963.0,57.454842222222226
195,274.0,142.0,0.0,10000.0,11000.0,249358727.0,382255,33284,3.0,1504.0,130000000.0,2004.0,10000.0,7.8,11000,119358727.0,191.81440538461538
196,245.0,165.0,1000.0,165.0,309.0,49551662.0,102338,921,0.0,450.0,130000000.0,2008.0,284.0,6.6,0,-80448338.0,38.11666307692308
197,349.0,100.0,0.0,894.0,10000.0,60522097.0,158720,14168,0.0,744.0,130000000.0,2013.0,943.0,4.9,37000,-69477903.0,46.55545923076923
198,145.0,82.0,0.0,388.0,1000.0,137748063.0,38438,2945,1.0,241.0,127500000.0,2000.0,558.0,6.5,0,10248063.0,108.03769647058823
200,154.0,98.0,189.0,1000.0,49000.0,113733726.0,67223,53587,7.0,126.0,127000000.0,2014.0,3000.0,6.2,11000,-13266274.0,89.55411496062992
201,233.0,95.0,96.0,8000.0,24000.0,148337537.0,172754,46120,3.0,187.0,130000000.0,2010.0,11000.0,7.3,13000,18337537.0,114.10579769230769
202,258.0,159.0,0.0,645.0,11000.0,317557891.0,444683,13191,4.0,1571.0,125000000.0,2001.0,687.0,7.5,16000,192557891.0,254.04631279999998
203,208.0,96.0,124.0,1000.0,16000.0,33592415.0,91640,31549,2.0,210.0,130000000.0,2013.0,12000.0,5.6,20000,-96407585.0,25.840319230769232
205,271.0,143.0,563.0,1000.0,40000.0,305388685.0,809474,48184,3.0,2113.0,140000000.0,2003.0,5000.0,8.1,10000,165388685.0,218.134775
207,403.0,123.0,508.0,14000.0,34000.0,337103873.0,305008,81385,1.0,591.0,125000000.0,2014.0,22000.0,6.7,52000,212103873.0,269.6830984
208,294.0,174.0,2000.0,362.0,15000.0,217536138.0,314253,16008,2.0,1966.0,125000000.0,2006.0,574.0,6.6,0,92536138.0,174.0289104
209,159.0,101.0,107.0,56.0,688.0,131536019.0,58498,1031,0.0,99.0,103000000.0,2014.0,237.0,6.4,0,28536019.0,127.70487281553397
210,289.0,134.0,0.0,346.0,20000.0,214948780.0,405973,20952,4.0,1055.0,110000000.0,2003.0,505.0,7.5,0,104948780.0,195.4079818181818
211,342.0,132.0,681.0,12000.0,23000.0,209805005.0,284792,55345,3.0,366.0,125000000.0,2011.0,14000.0,7.3,54000,84805005.0,167.84400399999998
212,382.0,129.0,0.0,154.0,21000.0,186830669.0,338635,22403,2.0,412.0,125000000.0,2011.0,979.0,7.5,39000,61830669.0,149.4645352
213,344.0,106.0,255.0,850.0,14000.0,163192114.0,229679,18003,0.0,637.0,125000000.0,2010.0,1000.0,5.8,15000,38192114.0,130.5536912
214,196.0,113.0,719.0,217.0,605.0,119412921.0,240241,1441,0.0,391.0,65000000.0,1990.0,308.0,7.5,0,54412921.0,183.71218615384615
215,85.0,102.0,323.0,241.0,845.0,32694788.0,101411,1815,1.0,546.0,85000000.0,1999.0,372.0,6.6,0,-52305212.0,38.46445647058824
216,436.0,135.0,209.0,602.0,10000.0,113165635.0,229823,12175,0.0,504.0,125000000.0,2012.0,826.0,6.7,31000,-11834365.0,90.532508
217,183.0,125.0,541.0,409.0,920.0,107285004.0,189855,2699,3.0,1018.0,125000000.0,1997.0,890.0,3.7,0,-17714996.0,85.8280032
218,175.0,110.0,2000.0,636.0,1000.0,260031035.0,141414,4146,0.0,482.0,123000000.0,2000.0,722.0,6.0,0,137031035.0,211.4073455284553
219,239.0,124.0,776.0,812.0,15000.0,186739919.0,333248,20553,0.0,1159.0,125000000.0,2004.0,2000.0,6.4,19000,61739919.0,149.3919352
220,237.0,123.0,610.0,653.0,10000.0,215397307.0,242188,11930,0.0,1426.0,125000000.0,2000.0,794.0,6.1,0,90397307.0,172.3178456
221,231.0,130.0,249.0,461.0,784.0,182618434.0,133076,2684,0.0,779.0,140000000.0,2000.0,638.0,6.4,0,42618434.0,130.44173857142857
222,262.0,92.0,167.0,702.0,11000.0,131920333.0,213275,15302,3.0,436.0,130000000.0,2007.0,2000.0,5.6,0,1920333.0,101.47717923076922
223,552.0,127.0,0.0,341.0,774.0,124976634.0,440084,2121,0.0,755.0,120000000.0,2012.0,358.0,8.0,122000,4976634.0,104.14719500000001
224,276.0,123.0,160.0,402.0,12000.0,115802596.0,182661,14017,1.0,681.0,110000000.0,2007.0,701.0,5.2,0,5802596.0,105.27508727272728
225,267.0,123.0,521.0,265.0,13000.0,108521835.0,40123,13752,0.0,297.0,120000000.0,2016.0,365.0,7.1,31000,-11478165.0,90.43486250000001
226,102.0,107.0,368.0,1000.0,2000.0,100685880.0,100821,4046,0.0,554.0,120000000.0,2003.0,1000.0,4.8,0,-19314120.0,83.9049
227,775.0,124.0,0.0,641.0,13000.0,126464904.0,456260,24098,0.0,2326.0,130000000.0,2012.0,9000.0,7.0,97000,-3535096.0,97.28069538461538
228,71.0,77.0,50.0,537.0,886.0,64736114.0,36471,2682,0.0,69.0,120000000.0,2002.0,799.0,5.4,459,-55263886.0,53.94676166666667
229,476.0,109.0,662.0,1000.0,13000.0,93050117.0,338087,17689,0.0,814.0,115000000.0,2013.0,2000.0,6.6,61000,-21949883.0,80.9131452173913
230,207.0,134.0,123.0,567.0,14000.0,57637485.0,183909,17159,0.0,666.0,105000000.0,2004.0,850.0,6.7,0,-47362515.0,54.89284285714285
231,492.0,117.0,294.0,1000.0,10000.0,58607007.0,182899,14161,0.0,630.0,100000000.0,2014.0,2000.0,6.2,60000,-41392993.0,58.607007
232,284.0,135.0,0.0,87.0,690.0,43929341.0,57873,902,0.0,414.0,120000000.0,2008.0,107.0,6.1,0,-76070659.0,36.60778416666667
233,168.0,121.0,274.0,157.0,273.0,30212620.0,35066,993,4.0,196.0,120000000.0,2010.0,216.0,5.3,0,-89787380.0,25.177183333333332
234,283.0,117.0,446.0,877.0,10000.0,76418654.0,148280,12731,0.0,348.0,117000000.0,2010.0,973.0,6.3,11000,-40581346.0,65.31508888888888
235,539.0,124.0,364.0,1000.0,11000.0,89021735.0,387436,22004,0.0,892.0,120000000.0,2013.0,10000.0,7.0,71000,-30978265.0,74.18477916666667
236,359.0,140.0,0.0,4000.0,20000.0,380262555.0,520104,44042,4.0,3286.0,113000000.0,2005.0,16000.0,7.6,10000,267262555.0,336.5155353982301
237,284.0,142.0,0.0,4000.0,20000.0,310675583.0,464310,42990,3.0,3516.0,115000000.0,2002.0,16000.0,6.7,0,195675583.0,270.1526808695652
238,250.0,92.0,0.0,773.0,12000.0,289907418.0,585659,15013,0.0,593.0,115000000.0,2001.0,1000.0,8.1,0,174907418.0,252.09340695652176
239,440.0,138.0,446.0,929.0,20000.0,132550960.0,328067,23755,1.0,533.0,120000000.0,2013.0,992.0,6.7,68000,12550960.0,110.45913333333333
240,320.0,136.0,0.0,1000.0,20000.0,474544677.0,534658,37723,1.0,3597.0,115000000.0,1999.0,14000.0,6.5,13000,359544677.0,412.64754521739127
241,257.0,98.0,16.0,12000.0,16000.0,187165546.0,150618,43286,3.0,195.0,135000000.0,2013.0,15000.0,7.3,28000,52165546.0,138.64114518518517
243,152.0,153.0,610.0,617.0,12000.0,40911830.0,55994,15046,0.0,454.0,115000000.0,2002.0,836.0,6.0,0,-74088170.0,35.57550434782609
244,231.0,120.0,19.0,9000.0,26000.0,47952020.0,37750,46719,2.0,134.0,115000000.0,2016.0,11000.0,6.1,16000,-67047980.0,41.69740869565217
245,348.0,101.0,473.0,429.0,833.0,190871240.0,167085,2690,0.0,491.0,125000000.0,2014.0,809.0,5.9,62000,65871240.0,152.696992
246,738.0,91.0,0.0,13.0,39.0,274084951.0,582917,87,0.0,1885.0,100000000.0,2013.0,23.0,7.8,147000,174084951.0,274.084951
247,93.0,108.0,79.0,268.0,650.0,67155742.0,62271,1569,1.0,277.0,116000000.0,1997.0,293.0,5.8,0,-48844258.0,57.892881034482755
248,181.0,112.0,13.0,799.0,5000.0,81638674.0,17533,8306,1.3846979865771811,115.0,135000000.0,2016.0,833.0,6.3,12000,-53361326.0,60.473091851851855
249,369.0,100.0,128.0,78.0,596.0,56114221.0,110486,1261,3.0,695.0,120000000.0,2015.0,360.0,4.3,41000,-63885779.0,46.761850833333334
250,179.0,108.0,189.0,1000.0,49000.0,250863268.0,234480,55486,2.0,444.0,110000000.0,2006.0,3000.0,6.4,3000,140863268.0,228.05751636363638
251,358.0,114.0,62.0,884.0,12000.0,155181732.0,147497,16718,0.0,499.0,110000000.0,2015.0,2000.0,6.1,52000,45181732.0,141.07430181818182
252,160.0,119.0,55.0,387.0,811.0,125332007.0,149680,2958,3.0,328.0,110000000.0,1997.0,766.0,6.5,0,15332007.0,113.93818818181818
253,192.0,142.0,776.0,1000.0,13000.0,113330342.0,207613,19454,1.0,1144.0,110000000.0,2000.0,2000.0,7.1,4000,3330342.0,103.02758363636364
254,198.0,125.0,0.0,350.0,11000.0,125531634.0,284852,19359,0.0,627.0,110000000.0,2004.0,8000.0,6.4,0,15531634.0,114.11966727272727
255,233.0,126.0,218.0,322.0,11000.0,186336103.0,348861,22722,2.0,798.0,120000000.0,2005.0,11000.0,6.5,0,66336103.0,155.28008583333332
256,263.0,119.0,124.0,1000.0,14000.0,129995817.0,154621,22622,0.0,258.0,110000000.0,2015.0,5000.0,6.3,27000,19995817.0,118.17801545454545
257,267.0,170.0,17000.0,827.0,29000.0,102608827.0,264318,34582,0.0,799.0,110000000.0,2004.0,3000.0,7.5,0,-7391173.0,93.28075181818181
258,184.0,85.0,11.0,116.0,480.0,42776259.0,53160,1173,1.0,121.0,112000000.0,2010.0,392.0,4.9,0,-69223741.0,38.19308839285714
259,447.0,119.0,1000.0,741.0,11000.0,98780042.0,136019,13391,0.0,443.0,120000000.0,2011.0,1000.0,5.8,14000,-21219958.0,82.31670166666667
261,366.0,102.0,263.0,1000.0,6000.0,106369117.0,225273,10583,0.0,523.0,110000000.0,2014.0,1000.0,6.2,71000,-3630883.0,96.69919727272728
262,172.0,103.0,67.0,111.0,383.0,142614158.0,66593,692,3.0,153.0,110000000.0,2011.0,113.0,5.5,31000,32614158.0,129.64923454545453
263,104.0,76.0,6.0,421.0,12000.0,50026353.0,13581,13607,0.0,88.0,110000000.0,2004.0,513.0,5.4,304,-59973647.0,45.478502727272726
264,181.0,120.0,124.0,943.0,6000.0,66002193.0,44296,12452,3.0,144.0,110000000.0,2016.0,5000.0,5.8,12000,-43997807.0,60.001993636363636
265,327.0,127.0,189.0,544.0,20000.0,85463309.0,254841,22254,1.0,426.0,110000000.0,2011.0,929.0,7.1,36000,-24536691.0,77.69391727272728
266,125.0,105.0,67.0,40.0,681.0,71017784.0,27257,914,3.0,59.0,105000000.0,2013.0,71.0,5.4,0,-33982216.0,67.63598476190477
267,79.0,121.0,101.0,202.0,673.0,48068396.0,60573,2027,0.0,248.0,160000000.0,1997.0,368.0,3.7,894,-111931604.0,30.0427475
268,326.0,114.0,151.0,430.0,11000.0,61656849.0,184561,12908,4.0,554.0,110000000.0,2013.0,635.0,6.7,123000,-48343151.0,56.051680909090905
269,354.0,129.0,235.0,297.0,13000.0,134520804.0,336235,13961,1.0,782.0,110000000.0,2007.0,300.0,7.2,0,24520804.0,122.29163999999999
270,297.0,171.0,0.0,857.0,16000.0,313837577.0,1238746,22342,2.0,5060.0,93000000.0,2001.0,5000.0,8.8,21000,220837577.0,337.45976021505373
271,188.0,120.0,153.0,447.0,1000.0,24004159.0,68720,3175,0.0,191.0,110000000.0,2004.0,1000.0,5.8,0,-85995841.0,21.82196272727273
272,174.0,165.0,0.0,780.0,10000.0,58183966.0,79186,14196,1.0,386.0,107000000.0,2001.0,851.0,6.8,0,-48816034.0,54.377538317757015
273,109.0,82.0,34.0,434.0,760.0,100446895.0,36033,2762,1.0,456.0,109000000.0,2003.0,743.0,3.8,946,-8553105.0,92.15311467889909
274,225.0,115.0,295.0,466.0,10000.0,144795350.0,387632,12068,1.0,789.0,120000000.0,2004.0,981.0,7.1,0,24795350.0,120.66279166666666
275,239.0,194.0,0.0,195.0,14000.0,47396698.0,217373,19600,1.0,942.0,130000000.0,2005.0,5000.0,7.2,0,-82603302.0,36.458998461538464
276,101.0,84.0,50.0,692.0,979.0,140015224.0,94172,3382,0.0,179.0,133000000.0,1999.0,886.0,5.9,0,7015224.0,105.2746045112782
277,228.0,97.0,63.0,525.0,852.0,104374107.0,89351,2480,0.0,214.0,105000000.0,2009.0,578.0,7.1,5000,-625893.0,99.40391142857142
278,568.0,151.0,0.0,372.0,13000.0,228430993.0,472488,14831,1.0,1023.0,108000000.0,2015.0,801.0,8.1,153000,120430993.0,211.5101787037037
280,257.0,136.0,0.0,3000.0,19000.0,35799026.0,263329,34839,1.0,899.0,126000000.0,2005.0,12000.0,6.9,0,-90200974.0,28.4119253968254
281,62.0,104.0,23.0,591.0,752.0,6712451.0,4102,3133,0.0,89.0,90000000.0,2001.0,631.0,4.4,53,-83287549.0,7.458278888888889
282,175.0,127.0,57.0,3000.0,12000.0,101643008.0,218341,29069,1.0,498.0,90000000.0,2000.0,11000.0,6.5,0,11643008.0,112.93667555555555
283,265.0,171.0,0.0,695.0,3000.0,187670866.0,982637,6521,0.0,2368.0,103000000.0,2000.0,933.0,8.5,21000,84670866.0,182.20472427184467
284,252.0,145.0,14000.0,533.0,10000.0,132014112.0,399651,12546,0.0,1331.0,102000000.0,2002.0,798.0,7.7,0,30014112.0,129.4256
285,232.0,174.0,0.0,9000.0,11000.0,261970615.0,387616,35672,1.0,858.0,100000000.0,2002.0,10000.0,7.4,0,161970615.0,261.970615
286,400.0,144.0,258.0,834.0,6000.0,167007184.0,470483,9125,1.0,2301.0,150000000.0,2006.0,1000.0,8.0,0,17007184.0,111.33812266666668
287,230.0,119.0,13000.0,567.0,1000.0,180011740.0,177725,2776,0.0,1368.0,100000000.0,2001.0,658.0,5.7,0,80011740.0,180.01174
288,210.0,153.0,0.0,539.0,780.0,204843350.0,744891,2829,0.0,983.0,102000000.0,1991.0,604.0,8.5,13000,102843350.0,200.82681372549018
289,357.0,140.0,0.0,1000.0,40000.0,97030725.0,230931,64599,1.0,585.0,100000000.0,2009.0,23000.0,7.0,0,-2969275.0,97.03072499999999
290,300.0,176.0,0.0,561.0,18000.0,130127620.0,324671,20354,0.0,458.0,100000000.0,2007.0,782.0,7.8,0,30127620.0,130.12762
291,94.0,141.0,0.0,618.0,2000.0,146282411.0,190439,4528,0.0,351.0,115000000.0,1994.0,1000.0,7.2,0,31282411.0,127.20209652173912
292,267.0,106.0,12000.0,385.0,18000.0,65452312.0,149998,19906,1.0,285.0,100000000.0,2009.0,464.0,6.4,0,-34547688.0,65.452312
293,180.0,98.0,80.0,708.0,22000.0,148383780.0,85531,24082,10.0,152.0,100000000.0,2010.0,713.0,5.5,0,48383780.0,148.38378
294,265.0,116.0,285.0,107.0,12000.0,119219978.0,189806,20233,2.0,316.0,100000000.0,2010.0,8000.0,6.7,16000,19219978.0,119.219978
295,81.0,115.0,55.0,383.0,1000.0,101228120.0,84424,3454,1.0,131.0,100000000.0,1996.0,773.0,6.1,0,1228120.0,101.22812
296,765.0,165.0,16000.0,265.0,29000.0,162804648.0,955174,40978,1.0,1193.0,100000000.0,2012.0,11000.0,8.5,199000,62804648.0,162.80464800000001
297,80.0,91.0,21.0,542.0,2000.0,100117603.0,102933,4842,0.0,230.0,100000000.0,1996.0,700.0,6.9,0,117603.0,100.11760300000002
298,141.0,78.0,10.0,253.0,558.0,89296573.0,128285,2039,1.0,297.0,100000000.0,2000.0,452.0,7.3,0,-10703427.0,89.296573
299,383.0,103.0,165.0,13000.0,26000.0,85017401.0,246803,57881,3.0,474.0,92000000.0,2012.0,13000.0,6.7,108000,-6982599.0,92.41021847826087
300,193.0,131.0,226.0,341.0,12000.0,173005002.0,255447,13679,0.0,692.0,100000000.0,2004.0,625.0,6.9,0,73005002.0,173.005002
301,170.0,104.0,14.0,203.0,3000.0,75030163.0,108076,4487,0.0,1690.0,100000000.0,2006.0,762.0,5.1,0,-24969837.0,75.030163
302,333.0,101.0,0.0,279.0,925.0,77222184.0,87677,1738,0.0,388.0,100000000.0,2009.0,468.0,6.8,11000,-22777816.0,77.222184
304,203.0,102.0,77.0,120.0,14000.0,107515297.0,85833,14552,2.0,113.0,100000000.0,2013.0,151.0,6.7,17000,7515297.0,107.515297
305,321.0,103.0,207.0,3000.0,40000.0,67631157.0,176598,55175,0.0,374.0,100000000.0,2010.0,11000.0,6.0,25000,-32368843.0,67.631157
306,174.0,121.0,0.0,595.0,1000.0,66862068.0,89509,3903,0.0,524.0,83000000.0,1999.0,1000.0,5.7,2000,-16137932.0,80.55670843373494
307,166.0,143.0,380.0,452.0,29000.0,57366262.0,400292,33160,0.0,657.0,100000000.0,2006.0,3000.0,8.0,14000,-42633738.0,57.366262
308,606.0,240.0,17000.0,4000.0,29000.0,116866727.0,780588,46057,3.0,1138.0,100000000.0,2013.0,11000.0,8.2,138000,16866727.0,116.866727
309,144.0,121.0,541.0,680.0,920.0,184031112.0,190786,2880,4.0,539.0,100000000.0,1995.0,710.0,5.4,0,84031112.0,184.031112
310,192.0,129.0,719.0,423.0,660.0,54700065.0,221521,2031,0.0,1049.0,105000000.0,1997.0,475.0,7.2,0,-50299935.0,52.0953
311,511.0,172.0,670.0,1000.0,15000.0,27098580.0,284825,22686,5.0,828.0,102000000.0,2012.0,5000.0,7.5,124000,-74901420.0,26.567235294117648
312,188.0,101.0,0.0,577.0,2000.0,55673333.0,65785,4286,1.0,160.0,80000000.0,2010.0,653.0,7.0,16000,-24326667.0,69.59166624999999
313,212.0,87.0,26.0,566.0,827.0,40198710.0,87451,3144,0.0,660.0,100000000.0,2004.0,825.0,3.3,0,-59801290.0,40.19871
314,245.0,101.0,420.0,467.0,12000.0,72660029.0,115687,16235,0.0,269.0,100000000.0,2014.0,3000.0,6.0,21000,-27339971.0,72.66002900000001
315,127.0,95.0,63.0,720.0,23000.0,38120554.0,71527,26940,0.0,217.0,140000000.0,2002.0,770.0,7.1,0,-101879446.0,27.22896714285714
316,167.0,102.0,52.0,526.0,8000.0,49392095.0,52029,10552,1.0,224.0,100000000.0,2009.0,735.0,5.4,0,-50607905.0,49.392095000000005
317,320.0,131.0,385.0,11000.0,26000.0,39292022.0,127258,52610,15.0,351.0,90000000.0,2014.0,13000.0,6.1,56000,-50707978.0,43.657802222222216
318,163.0,114.0,19.0,848.0,1000.0,28772222.0,33953,3962,1.0,163.0,105000000.0,2015.0,897.0,5.3,37000,-76227778.0,27.40211619047619
319,78.0,94.0,6.0,227.0,490.0,17010646.0,40751,1195,0.0,239.0,84000000.0,2005.0,294.0,2.2,881,-66989354.0,20.25076904761905
320,289.0,122.0,2000.0,571.0,26000.0,24985612.0,71782,28328,0.0,161.0,100000000.0,2015.0,911.0,7.0,27000,-75014388.0,24.985612
321,66.0,95.0,31.0,683.0,3000.0,4411102.0,20295,6161,1.0,164.0,100000000.0,2002.0,695.0,3.8,416,-95588898.0,4.411102
322,266.0,115.0,521.0,95.0,13000.0,35024475.0,110364,13761,1.0,261.0,100000000.0,2010.0,537.0,6.9,0,-64975525.0,35.024475
323,208.0,88.0,20.0,36.0,144.0,130174897.0,27918,309,0.0,155.0,99000000.0,2015.0,42.0,7.2,33000,31174897.0,131.48979494949495
324,97.0,110.0,342.0,393.0,623.0,10200000.0,18697,1722,0.0,263.0,10000000.0,1997.0,508.0,7.3,578,200000.0,102.0
325,202.0,130.0,208.0,591.0,12000.0,202007640.0,248045,15972,5.0,890.0,98000000.0,2001.0,3000.0,6.3,0,104007640.0,206.13024489795916
326,233.0,216.0,17000.0,1000.0,29000.0,77679638.0,314033,47657,3.0,1166.0,100000000.0,2002.0,14000.0,7.5,0,-22320362.0,77.679638
327,136.0,146.0,611.0,28.0,23000.0,9213.0,38690,23240,2.0,130.0,94000000.0,2011.0,196.0,7.6,13000,-93990787.0,0.009801063829787234
328,154.0,85.0,9.0,970.0,12000.0,58867694.0,54077,25590,0.0,112.0,100000000.0,2007.0,11000.0,6.8,0,-41132306.0,58.867694
329,169.0,93.0,0.0,465.0,11000.0,59475623.0,49739,13748,1.0,407.0,90000000.0,2004.0,2000.0,5.2,0,-30524377.0,66.08402555555556
330,200.0,152.0,0.0,557.0,2000.0,108638745.0,292022,4270,0.0,1103.0,92000000.0,2001.0,820.0,7.7,10000,16638745.0,118.08559239130435
331,255.0,85.0,116.0,329.0,8000.0,86897182.0,106790,9271,0.0,177.0,95000000.0,2012.0,331.0,6.2,18000,-8102818.0,91.47071789473684
332,173.0,126.0,0.0,10000.0,14000.0,63540020.0,343274,39319,2.0,742.0,93000000.0,1997.0,13000.0,7.7,18000,-29459980.0,68.32260215053763
333,221.0,146.0,127.0,722.0,962.0,95328937.0,59581,4555,4.0,293.0,100000000.0,2010.0,740.0,4.3,0,-4671063.0,95.328937
334,82.0,89.0,10.0,442.0,2000.0,50802661.0,58300,3372,1.0,139.0,95000000.0,2000.0,919.0,6.9,0,-44197339.0,53.47648526315789
335,233.0,88.0,20.0,916.0,22000.0,161317423.0,145321,25354,0.0,139.0,95000000.0,2012.0,1000.0,6.6,14000,66317423.0,169.80781368421052
336,343.0,105.0,0.0,502.0,2000.0,201148159.0,103737,4671,1.0,322.0,95000000.0,2015.0,520.0,7.0,56000,106148159.0,211.7349042105263
337,308.0,135.0,0.0,310.0,873.0,43982842.0,125109,2370,1.0,593.0,65000000.0,2009.0,560.0,6.7,16000,-21017158.0,67.66591076923076
338,301.0,100.0,475.0,799.0,1000.0,380838870.0,692482,5641,0.0,866.0,94000000.0,2003.0,939.0,8.2,11000,286838870.0,405.14773404255317
339,328.0,192.0,0.0,416.0,5000.0,377019252.0,1215718,6434,2.0,3189.0,94000000.0,2003.0,857.0,8.9,16000,283019252.0,401.08431063829784
340,294.0,172.0,0.0,857.0,16000.0,340478898.0,1100446,23052,1.0,2417.0,94000000.0,2002.0,5000.0,8.7,10000,246478898.0,362.21159361702126
341,175.0,102.0,44.0,766.0,12000.0,17176900.0,54501,17098,4.0,154.0,95000000.0,2014.0,3000.0,5.5,16000,-77823100.0,18.08094736842105
342,199.0,100.0,165.0,240.0,11000.0,131144183.0,157016,12150,1.0,824.0,115000000.0,2001.0,509.0,5.7,0,16144183.0,114.03842
343,355.0,119.0,0.0,968.0,40000.0,23014504.0,172707,54031,1.0,462.0,100000000.0,2014.0,11000.0,6.3,37000,-76985496.0,23.014504
344,198.0,92.0,394.0,527.0,693.0,181166115.0,219501,2574,0.0,1236.0,93000000.0,2001.0,595.0,5.9,0,88166115.0,194.80227419354839
345,529.0,105.0,81.0,779.0,11000.0,176740650.0,403836,13118,0.0,646.0,93000000.0,2011.0,1000.0,7.6,47000,83740650.0,190.04370967741934
346,198.0,107.0,70.0,330.0,770.0,71148699.0,68935,1614,0.0,125.0,90000000.0,2008.0,419.0,6.6,0,-18851301.0,79.05411
347,412.0,101.0,212.0,476.0,13000.0,67344392.0,165618,15481,2.0,503.0,92000000.0,2013.0,787.0,5.3,66000,-24655608.0,73.20042608695653
348,106.0,137.0,102.0,877.0,2000.0,22406362.0,16832,5780,0.0,267.0,107000000.0,2004.0,973.0,6.0,701,-84593638.0,20.94052523364486
349,283.0,115.0,663.0,55.0,1000.0,261437578.0,479166,1901,0.0,815.0,92000000.0,2004.0,723.0,8.0,0,169437578.0,284.1712804347826
350,61.0,124.0,212.0,810.0,1000.0,11000000.0,21102,3611,3.0,169.0,98000000.0,1995.0,903.0,5.6,1000,-87000000.0,11.224489795918368
351,217.0,118.0,0.0,1000.0,8000.0,88761720.0,141179,14024,0.0,419.0,95000000.0,2010.0,3000.0,5.9,9000,-6238280.0,93.43338947368422
352,175.0,98.0,188.0,602.0,10000.0,250147615.0,403014,12998,0.0,289.0,90000000.0,1997.0,826.0,7.3,0,160147615.0,277.94179444444444
353,191.0,82.0,487.0,967.0,15000.0,245823397.0,385871,21275,2.0,515.0,90000000.0,1999.0,1000.0,7.9,0,155823397.0,273.13710777777777
