,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,movie_facebook_likes,profit,profit_per
184,198.0,101.0,50.0,1000.0,22000.0,40076438.0,73368,38809,2.0,248.0,60000000.0,2008.0,14000.0,0,-19923562.0,66.79406333333333
185,149.0,152.0,488.0,947.0,22000.0,32522352.0,207287,36897,1.0,822.0,60000000.0,2000.0,11000.0,15000,-27477648.0,54.20392
186,172.0,130.0,545.0,552.0,722.0,26616590.0,120416,2525,0.0,857.0,60000000.0,1997.0,585.0,10000,-33383410.0,44.36098333333333
187,110.0,131.0,37.0,507.0,968.0,18208078.0,57100,3012,3.0,281.0,60000000.0,2001.0,848.0,0,-41791922.0,30.346796666666666
188,127.0,90.0,48.0,196.0,973.0,11802056.0,31640,1865,1.0,109.0,60000000.0,2008.0,400.0,791,-48197944.0,19.670093333333334
189,223.0,103.0,436.0,437.0,19000.0,19781879.0,53864,20881,1.0,290.0,60000000.0,2008.0,961.0,2000,-40218121.0,32.96979833333333
190,81.0,132.0,131.0,242.0,11000.0,10166502.0,18209,12133,0.0,183.0,80000000.0,2005.0,298.0,0,-69833498.0,12.7081275
191,218.0,103.0,11.0,543.0,2000.0,80021740.0,47968,5497,4.0,154.0,58000000.0,2015.0,1000.0,35000,22021740.0,137.96851724137932
192,186.0,114.0,0.0,110.0,142.0,31199215.0,27664,589,8.0,120.0,58000000.0,2008.0,117.0,472,-26800785.0,53.79175000000001
193,144.0,125.0,143.0,519.0,1000.0,49875589.0,28807,4416,0.0,273.0,58000000.0,2012.0,664.0,0,-8124411.0,85.99239482758621
194,117.0,97.0,420.0,455.0,4000.0,28328132.0,38298,9814,2.0,147.0,58000000.0,2004.0,3000.0,782,-29671868.0,48.841606896551724
195,117.0,86.0,10.0,348.0,12000.0,45860039.0,53118,14146,1.0,221.0,56000000.0,2004.0,795.0,0,-10139961.0,81.89292678571428
196,92.0,84.0,12.0,752.0,23000.0,141600000.0,119675,26754,1.0,216.0,55000000.0,1995.0,2000.0,0,86600000.0,257.4545454545455
197,53.0,92.0,39.0,458.0,3000.0,105263257.0,56168,4518,0.0,103.0,55000000.0,1997.0,562.0,5000,50263257.0,191.38773999999998
198,26.0,100.0,52.0,394.0,795.0,100328194.0,85903,2638,0.0,92.0,50000000.0,1995.0,419.0,0,50328194.0,200.656388
199,201.0,117.0,125.0,168.0,10000.0,162586036.0,338383,11036,0.0,611.0,55000000.0,2006.0,617.0,32000,107586036.0,295.6109745454545
200,354.0,111.0,16000.0,640.0,926.0,70098138.0,735784,3983,0.0,2105.0,30000000.0,2003.0,890.0,13000,40098138.0,233.66046
201,49.0,104.0,0.0,812.0,13000.0,58422650.0,78974,25599,3.0,173.0,55000000.0,1992.0,11000.0,8000,3422650.0,106.223
202,206.0,104.0,50.0,947.0,5000.0,25040293.0,88049,7247,0.0,279.0,55000000.0,2008.0,962.0,0,-29959707.0,45.52780545454546
203,149.0,122.0,287.0,135.0,22000.0,41609593.0,145422,24270,2.0,572.0,55000000.0,1998.0,2000.0,0,-13390407.0,75.65380545454545
204,135.0,94.0,607.0,215.0,933.0,34238611.0,35830,2248,1.0,321.0,55000000.0,2003.0,518.0,0,-20761389.0,62.25202
205,238.0,88.0,91.0,591.0,4000.0,31051126.0,36877,6254,0.0,101.0,55000000.0,2012.0,796.0,0,-23948874.0,56.45659272727273
206,153.0,143.0,541.0,530.0,18000.0,51225796.0,96654,20660,0.0,2047.0,70000000.0,2004.0,893.0,0,-18774204.0,73.17970857142856
207,44.0,100.0,0.0,745.0,995.0,11466088.0,8983,3952,0.0,84.0,71000000.0,1997.0,879.0,316,-59533912.0,16.14941971830986
208,197.0,119.0,59.0,676.0,2000.0,39440655.0,61680,4315,1.0,222.0,55000000.0,2010.0,828.0,19000,-15559345.0,71.71028181818183
209,279.0,92.0,394.0,565.0,13000.0,9483821.0,39247,25418,3.0,131.0,55000000.0,2012.0,11000.0,10000,-45516179.0,17.24331090909091
210,121.0,116.0,44.0,420.0,593.0,108200000.0,76331,2908,4.0,269.0,54000000.0,1980.0,467.0,0,54200000.0,200.37037037037038
211,78.0,94.0,383.0,753.0,4000.0,58297830.0,86347,6017,1.0,191.0,50000000.0,1997.0,808.0,0,8297830.0,116.59566000000001
212,279.0,135.0,16000.0,310.0,23000.0,33574332.0,101221,24468,0.0,415.0,90000000.0,2006.0,638.0,0,-56425668.0,37.30481333333333
213,106.0,124.0,161.0,681.0,21000.0,5755286.0,18310,26334,1.0,63.0,55000000.0,2007.0,3000.0,672,-49244714.0,10.464156363636365
214,238.0,108.0,58.0,838.0,14000.0,143704210.0,145974,26002,1.0,611.0,52000000.0,2008.0,11000.0,10000,91704210.0,276.35425
215,215.0,118.0,71.0,634.0,16000.0,37035845.0,136680,28045,2.0,149.0,52000000.0,2011.0,10000.0,13000,-14964155.0,71.22277884615384
216,127.0,104.0,13.0,343.0,961.0,23020488.0,42324,2422,3.0,180.0,52000000.0,2003.0,691.0,846,-28979512.0,44.27016923076923
217,212.0,90.0,80.0,21.0,145.0,267652016.0,467113,275,1.0,945.0,60000000.0,2001.0,50.0,0,207652016.0,446.08669333333336
218,457.0,112.0,3000.0,1000.0,15000.0,218628680.0,471644,21773,1.0,623.0,50000000.0,2012.0,3000.0,74000,168628680.0,437.25735999999995
219,117.0,96.0,65.0,828.0,12000.0,126203320.0,110432,26826,1.0,309.0,50000000.0,2002.0,11000.0,0,76203320.0,252.40663999999998
220,330.0,112.0,97.0,584.0,17000.0,191616238.0,258186,19428,2.0,322.0,50000000.0,2014.0,920.0,24000,141616238.0,383.23247599999996
221,65.0,124.0,0.0,701.0,8000.0,91030827.0,46482,9988,2.0,252.0,50000000.0,1998.0,818.0,0,41030827.0,182.061654
222,143.0,90.0,241.0,416.0,1000.0,81517441.0,111368,3148,1.0,394.0,50000000.0,1999.0,495.0,0,31517441.0,163.034882
223,310.0,118.0,43.0,7000.0,33000.0,84244877.0,375456,57426,7.0,292.0,50000000.0,2011.0,15000.0,44000,34244877.0,168.489754
224,64.0,127.0,249.0,808.0,18000.0,67823573.0,91176,30383,3.0,130.0,50000000.0,1995.0,11000.0,0,17823573.0,135.64714600000002
225,165.0,114.0,71.0,55.0,154.0,60470220.0,81444,428,2.0,192.0,50000000.0,2003.0,131.0,955,10470220.0,120.94044
226,349.0,98.0,75.0,467.0,10000.0,55682070.0,159868,11946,2.0,304.0,50000000.0,2013.0,520.0,45000,5682070.0,111.36414
227,204.0,144.0,0.0,681.0,769.0,52822418.0,47764,3580,0.0,219.0,50000000.0,2016.0,726.0,44000,2822418.0,105.644836
228,97.0,125.0,0.0,957.0,10000.0,48154732.0,60326,15569,1.0,142.0,50000000.0,1997.0,2000.0,2000,-1845268.0,96.309464
229,291.0,113.0,22.0,1000.0,3000.0,56724080.0,172112,8398,7.0,181.0,50000000.0,2012.0,1000.0,39000,6724080.0,113.44816000000002
230,105.0,106.0,287.0,767.0,16000.0,41482207.0,68428,19610,0.0,148.0,50000000.0,1990.0,823.0,0,-8517793.0,82.96441399999998
231,143.0,108.0,17.0,186.0,14000.0,40203020.0,74315,15634,1.0,259.0,40000000.0,2004.0,1000.0,0,203020.0,100.50755
232,118.0,119.0,0.0,39.0,29000.0,39778599.0,176169,29461,0.0,548.0,50000000.0,2000.0,414.0,0,-10221401.0,79.557198
233,51.0,117.0,31.0,210.0,2000.0,32800000.0,34896,3016,1.0,118.0,40000000.0,1996.0,472.0,877,-7200000.0,82.0
234,61.0,132.0,503.0,282.0,45000.0,30306268.0,62981,58528,0.0,84.0,50000000.0,1995.0,13000.0,0,-19693732.0,60.61253599999999
235,131.0,98.0,323.0,511.0,933.0,26536120.0,49926,3357,0.0,286.0,50000000.0,2003.0,631.0,0,-23463880.0,53.07224
236,162.0,90.0,663.0,521.0,14000.0,23159305.0,128455,16358,1.0,514.0,70000000.0,1999.0,631.0,0,-46840695.0,33.08472142857143
237,59.0,100.0,65.0,730.0,1000.0,19118247.0,19829,6171,5.0,94.0,40000000.0,2005.0,923.0,779,-20881753.0,47.7956175
238,111.0,158.0,0.0,15.0,51.0,14131298.0,55889,144,0.0,390.0,390000000.0,1999.0,40.0,0,-375868702.0,3.623409743589744
239,22.0,99.0,32.0,479.0,1000.0,16671505.0,33186,2949,1.0,78.0,50000000.0,1994.0,619.0,0,-33328495.0,33.34301
240,50.0,107.0,607.0,602.0,2000.0,9795017.0,9227,5461,0.0,70.0,50000000.0,1995.0,979.0,422,-40204983.0,19.590034
241,226.0,102.0,0.0,1000.0,14000.0,28837115.0,34964,24107,4.0,150.0,50000000.0,2016.0,8000.0,28000,-21162885.0,57.67423
242,103.0,96.0,43.0,77.0,841.0,8742261.0,19824,1385,2.0,179.0,18000000.0,2009.0,342.0,0,-9257739.0,48.56811666666667
243,149.0,127.0,14000.0,440.0,11000.0,197171806.0,515306,12884,5.0,477.0,48000000.0,1989.0,844.0,0,149171806.0,410.7745958333333
244,150.0,114.0,737.0,393.0,2000.0,60652036.0,137854,3743,1.0,560.0,48000000.0,1999.0,490.0,3000,12652036.0,126.35840833333334
245,125.0,123.0,446.0,821.0,20000.0,47095453.0,64595,22209,1.0,316.0,48000000.0,2001.0,1000.0,0,-904547.0,98.11552708333332
246,222.0,115.0,118.0,482.0,14000.0,89253340.0,133436,16967,0.0,323.0,48000000.0,2014.0,794.0,38000,41253340.0,185.94445833333333
247,152.0,113.0,323.0,835.0,1000.0,69304264.0,73068,4660,0.0,419.0,48000000.0,1999.0,977.0,0,21304264.0,144.38388333333333
248,84.0,105.0,29.0,692.0,8000.0,126805112.0,98199,12344,1.0,169.0,46000000.0,1997.0,1000.0,0,80805112.0,275.66328695652174
249,178.0,81.0,39.0,364.0,13000.0,10539414.0,45729,14619,1.0,176.0,47000000.0,2010.0,541.0,0,-36460586.0,22.424285106382982
250,35.0,91.0,32.0,628.0,924.0,130512915.0,60884,3244,2.0,85.0,45000000.0,1994.0,664.0,0,85512915.0,290.0287
251,201.0,93.0,40.0,311.0,14000.0,101702060.0,85323,17925,0.0,212.0,45000000.0,2008.0,3000.0,0,56702060.0,226.00457777777774
252,207.0,97.0,0.0,760.0,11000.0,93452056.0,184795,14868,1.0,310.0,45000000.0,2007.0,2000.0,22000,48452056.0,207.67123555555557
253,109.0,122.0,845.0,854.0,18000.0,76261036.0,305929,22370,2.0,633.0,45000000.0,2001.0,881.0,0,31261036.0,169.46896888888892
254,184.0,110.0,45.0,595.0,886.0,70001065.0,191437,3174,1.0,582.0,45000000.0,1998.0,650.0,0,25001065.0,155.55792222222226
255,155.0,107.0,18.0,560.0,811.0,60786269.0,90539,3106,5.0,379.0,45000000.0,2000.0,625.0,0,15786269.0,135.0805977777778
256,38.0,110.0,49.0,20.0,13000.0,57362581.0,50148,13331,2.0,116.0,45000000.0,1994.0,279.0,0,12362581.0,127.47240222222223
257,59.0,93.0,38.0,631.0,1000.0,48114556.0,9380,4604,1.0,91.0,26000000.0,2004.0,641.0,531,22114556.0,185.0559846153846
258,42.0,111.0,161.0,132.0,11000.0,46815748.0,32544,12161,1.0,69.0,45000000.0,1994.0,894.0,0,1815748.0,104.03499555555555
259,122.0,87.0,29.0,252.0,427.0,27972410.0,114692,1461,1.0,285.0,35000000.0,2003.0,304.0,2000,-7027590.0,79.92117142857144
260,323.0,119.0,0.0,10000.0,29000.0,22877808.0,152591,53895,0.0,414.0,35000000.0,2008.0,14000.0,0,-12122192.0,65.36516571428571
261,43.0,117.0,11000.0,451.0,905.0,20101861.0,24757,2348,0.0,81.0,45000000.0,1996.0,484.0,0,-24898139.0,44.67080222222222
262,60.0,100.0,23.0,579.0,1000.0,17300889.0,27648,3855,0.0,148.0,45000000.0,1996.0,642.0,0,-27699111.0,38.44642
263,106.0,106.0,208.0,855.0,3000.0,11146409.0,26551,6558,0.0,273.0,45000000.0,1998.0,1000.0,0,-33853591.0,24.769797777777782
264,87.0,74.0,188.0,865.0,11000.0,7262288.0,17307,13917,2.0,186.0,40000000.0,2002.0,1000.0,892,-32737712.0,18.155720000000002
265,656.0,130.0,0.0,650.0,1000.0,136019448.0,452465,3133,1.0,695.0,44500000.0,2012.0,660.0,89000,91519448.0,305.6616808988764
266,96.0,96.0,170.0,668.0,13000.0,150415432.0,117606,15662,0.0,217.0,44000000.0,1985.0,738.0,0,106415432.0,341.8532545454545
267,206.0,102.0,235.0,520.0,956.0,62318875.0,156225,2998,1.0,502.0,50000000.0,2006.0,845.0,0,12318875.0,124.63775
268,177.0,103.0,255.0,5000.0,11000.0,24520892.0,85198,22383,1.0,303.0,45000000.0,2005.0,5000.0,0,-20479108.0,54.49087111111112
269,252.0,93.0,165.0,350.0,26000.0,29113588.0,117999,27834,0.0,181.0,40000000.0,2011.0,956.0,16000,-10886412.0,72.78397
270,108.0,90.0,29.0,650.0,22000.0,87856565.0,106909,24534,1.0,268.0,42000000.0,2004.0,923.0,0,45856565.0,209.18229761904757
271,154.0,105.0,153.0,491.0,4000.0,45290318.0,74169,6727,2.0,112.0,42000000.0,2012.0,828.0,17000,3290318.0,107.8340904761905
272,288.0,81.0,119.0,412.0,468.0,59992760.0,119622,2134,1.0,396.0,42000000.0,2009.0,442.0,0,17992760.0,142.83990476190476
273,36.0,104.0,5.0,687.0,5000.0,20915465.0,38203,7723,0.0,290.0,42000000.0,1993.0,922.0,0,-21084535.0,49.79872619047619
274,293.0,112.0,133.0,365.0,11000.0,6105175.0,247020,12239,4.0,835.0,44000000.0,2014.0,392.0,50000,-37894825.0,13.875397727272727
275,167.0,144.0,241.0,996.0,13000.0,56083966.0,137003,18761,1.0,658.0,65000000.0,2001.0,3000.0,0,-8916034.0,86.28302461538462
276,108.0,100.0,64.0,296.0,734.0,7204138.0,34809,2085,0.0,125.0,41000000.0,2011.0,574.0,11000,-33795862.0,17.571068292682927
277,129.0,105.0,78.0,298.0,984.0,116735231.0,56646,2129,0.0,336.0,70000000.0,1999.0,489.0,0,46735231.0,166.76461571428572
278,93.0,84.0,0.0,2000.0,13000.0,111760631.0,40227,22935,3.0,188.0,38000000.0,2003.0,4000.0,681,73760631.0,294.1069236842105
279,41.0,128.0,545.0,251.0,15000.0,107458785.0,71754,16751,3.0,166.0,40000000.0,1992.0,923.0,0,67458785.0,268.6469625
280,151.0,89.0,119.0,807.0,2000.0,90703745.0,93748,5855,8.0,410.0,45000000.0,2006.0,869.0,1000,45703745.0,201.56387777777775
281,181.0,155.0,0.0,10000.0,18000.0,82522790.0,143835,42220,0.0,654.0,40000000.0,1992.0,12000.0,14000,42522790.0,206.306975
282,218.0,109.0,101.0,839.0,13000.0,86208010.0,97045,16179,1.0,285.0,35000000.0,2014.0,899.0,55000,51208010.0,246.3086
283,89.0,117.0,0.0,322.0,855.0,72455275.0,113068,2144,1.0,382.0,40000000.0,1992.0,363.0,0,32455275.0,181.1381875
284,215.0,105.0,29.0,257.0,24000.0,71347010.0,166194,28928,2.0,215.0,40000000.0,2009.0,4000.0,0,31347010.0,178.367525
285,125.0,123.0,563.0,8000.0,24000.0,66808615.0,87351,43917,0.0,344.0,34000000.0,2001.0,11000.0,2000,32808615.0,196.49592647058827
286,459.0,142.0,14000.0,423.0,15000.0,72306065.0,178118,16944,0.0,355.0,40000000.0,2015.0,535.0,55000,32306065.0,180.7651625
287,70.0,98.0,20.0,968.0,2000.0,54967359.0,52805,7039,0.0,209.0,40000000.0,1997.0,2000.0,0,14967359.0,137.4183975
288,341.0,130.0,22000.0,19000.0,23000.0,53082743.0,844052,63986,1.0,1100.0,40000000.0,2006.0,20000.0,49000,13082743.0,132.70685749999998
289,105.0,130.0,46.0,162.0,387.0,51185897.0,69457,1233,1.0,271.0,30000000.0,1987.0,244.0,0,21185897.0,170.61965666666669
290,175.0,99.0,18.0,211.0,18000.0,52320979.0,114321,18693,0.0,548.0,40000000.0,2006.0,426.0,0,12320979.0,130.8024475
291,249.0,134.0,16000.0,235.0,880.0,47034272.0,25465,2281,1.0,190.0,40000000.0,2014.0,413.0,16000,7034272.0,117.58568000000001
292,25.0,106.0,323.0,0.0,472.0,45500797.0,17443,519,2.0,56.0,40000000.0,1992.0,47.0,694,5500797.0,113.7519925
293,342.0,109.0,99.0,57.0,176.0,37371385.0,192462,390,0.0,334.0,40000000.0,2011.0,61.0,42000,-2628615.0,93.4284625
294,82.0,140.0,0.0,552.0,720.0,35183792.0,68159,3044,1.0,209.0,38000000.0,1991.0,576.0,0,-2816208.0,92.5889263157895
295,90.0,102.0,6.0,584.0,711.0,33864342.0,29968,2913,1.0,117.0,40000000.0,1999.0,683.0,445,-6135658.0,84.660855
296,303.0,136.0,3000.0,3000.0,14000.0,42615685.0,136093,28927,3.0,416.0,40000000.0,2014.0,9000.0,24000,2615685.0,106.5392125
297,98.0,117.0,260.0,441.0,1000.0,30981850.0,35834,3969,0.0,284.0,40000000.0,2005.0,1000.0,0,-9018150.0,77.454625
298,62.0,90.0,39.0,210.0,607.0,28535768.0,10446,1335,2.0,105.0,40000000.0,1999.0,322.0,279,-11464232.0,71.33941999999999
299,94.0,119.0,7.0,903.0,18000.0,25178165.0,70292,29484,1.0,274.0,40000000.0,2001.0,9000.0,8000,-14821835.0,62.9454125
300,201.0,112.0,118.0,674.0,877.0,36665854.0,76498,3432,0.0,203.0,40000000.0,2011.0,738.0,15000,-3334146.0,91.664635
301,86.0,84.0,33.0,1000.0,1000.0,21176322.0,23747,5039,0.0,207.0,40000000.0,2004.0,1000.0,0,-18823678.0,52.94080500000001
302,40.0,101.0,58.0,497.0,12000.0,14942422.0,14226,14008,3.0,60.0,40000000.0,1995.0,975.0,555,-25057578.0,37.356055
303,335.0,87.0,0.0,563.0,13000.0,20999103.0,139114,24770,0.0,245.0,40000000.0,2009.0,11000.0,15000,-19000897.0,52.4977575
304,70.0,91.0,29.0,762.0,976.0,14018364.0,17722,3974,1.0,111.0,30000000.0,2004.0,799.0,849,-15981636.0,46.72788
305,104.0,101.0,37.0,595.0,2000.0,13208023.0,17309,4262,1.0,388.0,42000000.0,2002.0,886.0,612,-28791977.0,31.447673809523806
306,75.0,83.0,7.0,485.0,2000.0,10431220.0,24216,4024,0.0,162.0,24000000.0,1999.0,577.0,401,-13568780.0,43.46341666666667
307,61.0,84.0,8.0,219.0,545.0,4777007.0,15130,1149,3.0,98.0,40000000.0,2001.0,248.0,565,-35222993.0,11.942517500000001
308,224.0,115.0,180.0,87.0,1000.0,10640645.0,28429,1686,0.0,110.0,40000000.0,2015.0,535.0,0,-29359355.0,26.6016125
309,94.0,101.0,47.0,2.0,499.0,876671.0,22010,504,2.0,90.0,25000000.0,2007.0,3.0,0,-24123329.0,3.5066840000000004
310,488.0,126.0,584.0,398.0,11000.0,4563029.0,181472,12286,5.0,514.0,39200000.0,2013.0,557.0,58000,-34636971.0,11.640380102040815
311,276.0,119.0,0.0,279.0,2000.0,25335935.0,242599,2853,0.0,1594.0,40000000.0,2005.0,505.0,14000,-14664065.0,63.3398375
312,160.0,150.0,610.0,478.0,755.0,626809.0,36894,2172,4.0,105.0,553632000.0,2008.0,643.0,0,-553005191.0,0.11321762470377435
313,103.0,100.0,0.0,1000.0,12000.0,85570368.0,44885,18291,1.0,107.0,38000000.0,2002.0,2000.0,478,47570368.0,225.1851789473684
314,65.0,146.0,278.0,494.0,18000.0,50668906.0,76016,20516,0.0,265.0,38000000.0,1999.0,584.0,0,12668906.0,133.33922631578946
315,106.0,102.0,43.0,280.0,308.0,24044532.0,19686,1440,0.0,180.0,38000000.0,2001.0,285.0,689,-13955468.0,63.275084210526316
316,107.0,105.0,65.0,108.0,628.0,16991902.0,34592,1265,0.0,191.0,57000000.0,2001.0,316.0,0,-40008098.0,29.81035438596491
317,302.0,127.0,123.0,904.0,14000.0,41997790.0,125305,17551,0.0,343.0,38000000.0,2013.0,924.0,39000,3997790.0,110.5205
318,546.0,144.0,0.0,15.0,378.0,16377274.0,105144,427,31.0,405.0,32000000.0,2012.0,18.0,27000,-15622726.0,51.17898125
319,378.0,150.0,0.0,206.0,10000.0,92173235.0,280228,14296,7.0,420.0,37000000.0,2010.0,4000.0,29000,55173235.0,249.11685135135136
320,393.0,123.0,2000.0,471.0,26000.0,26903709.0,312629,37206,0.0,475.0,38000000.0,2013.0,10000.0,83000,-11096291.0,70.79923421052631
321,131.0,113.0,188.0,631.0,11000.0,72279690.0,17948,14209,5.0,86.0,37000000.0,2011.0,680.0,0,35279690.0,195.35051351351348
322,289.0,118.0,43.0,651.0,740.0,150368971.0,316671,3425,4.0,301.0,37000000.0,2013.0,707.0,35000,113368971.0,406.40262432432434
323,54.0,107.0,188.0,631.0,11000.0,42019483.0,6069,13904,0.0,33.0,36000000.0,2014.0,641.0,0,6019483.0,116.72078611111112
324,31.0,130.0,0.0,723.0,2000.0,13052741.0,8531,3968,0.0,57.0,36000000.0,1996.0,912.0,591,-22947259.0,36.25761388888889
325,63.0,95.0,31.0,450.0,944.0,2954405.0,1977,2928,0.0,64.0,36000000.0,2000.0,886.0,133,-33045595.0,8.206680555555558
326,78.0,105.0,25.0,51.0,461.0,2126511.0,21912,615,0.0,45.0,36000000.0,2015.0,79.0,12000,-33873489.0,5.906975
327,68.0,121.0,503.0,94.0,808.0,144731527.0,128010,1446,2.0,136.0,35000000.0,1992.0,277.0,0,109731527.0,413.5186485714285
328,493.0,110.0,1000.0,538.0,13000.0,171031347.0,240962,25964,0.0,724.0,38000000.0,2010.0,12000.0,36000,133031347.0,450.08249210526316
329,120.0,128.0,17000.0,387.0,22000.0,79100000.0,127503,24006,0.0,261.0,35000000.0,1991.0,1000.0,0,44100000.0,226.0
330,116.0,162.0,333.0,362.0,14000.0,78651430.0,142067,15912,0.0,457.0,27000000.0,1996.0,1000.0,0,51651430.0,291.30159259259256
331,97.0,108.0,79.0,25.0,900.0,60054449.0,61018,1715,0.0,140.0,35000000.0,1995.0,759.0,0,25054449.0,171.58414
332,160.0,123.0,130.0,426.0,826.0,59699513.0,20827,2259,0.0,136.0,35000000.0,2010.0,638.0,0,24699513.0,170.57003714285713
333,177.0,92.0,89.0,190.0,17000.0,55291815.0,28041,17860,0.0,111.0,35000000.0,2016.0,329.0,0,20291815.0,157.97661428571428
334,124.0,88.0,12.0,931.0,49000.0,49474048.0,31191,53370,2.0,120.0,35000000.0,2009.0,1000.0,0,14474048.0,141.35442285714285
335,120.0,98.0,30.0,664.0,944.0,43894863.0,25883,4879,2.0,262.0,30000000.0,2005.0,940.0,0,13894863.0,146.31620999999996
336,193.0,104.0,1000.0,939.0,24000.0,39692139.0,84131,41701,1.0,400.0,35000000.0,2004.0,15000.0,0,4692139.0,113.40611142857142
337,128.0,112.0,42.0,196.0,969.0,39026186.0,48019,2371,4.0,153.0,35000000.0,2011.0,826.0,13000,4026186.0,111.50338857142857
338,122.0,101.0,308.0,206.0,446.0,37617947.0,8143,966,0.0,203.0,30000000.0,2006.0,224.0,0,7617947.0,125.39315666666666
339,208.0,112.0,192.0,844.0,1000.0,30691439.0,86205,3185,0.0,232.0,35000000.0,2008.0,915.0,5000,-4308561.0,87.68982571428572
340,95.0,112.0,37.0,480.0,3000.0,26494611.0,48621,5709,0.0,239.0,35000000.0,1999.0,874.0,0,-8505389.0,75.69888857142857
341,97.0,109.0,24.0,167.0,287.0,28995450.0,19230,855,5.0,59.0,35000000.0,2010.0,175.0,0,-6004550.0,82.84414285714286
342,219.0,123.0,15.0,745.0,10000.0,34531832.0,44788,13371,0.0,138.0,35000000.0,2015.0,979.0,23000,-468168.0,98.66237714285714
343,121.0,82.0,82.0,418.0,1000.0,25871834.0,52052,3266,6.0,173.0,35000000.0,2008.0,642.0,0,-9128166.0,73.91952571428571
344,155.0,87.0,98.0,253.0,472.0,34507079.0,34948,1679,2.0,118.0,35000000.0,2015.0,328.0,0,-492921.0,98.59165428571428
345,101.0,92.0,16.0,734.0,3000.0,17596256.0,12399,6327,1.0,84.0,35000000.0,2010.0,1000.0,0,-17403744.0,50.275017142857145
346,119.0,111.0,529.0,505.0,18000.0,11405825.0,28542,19805,3.0,208.0,35000000.0,2001.0,826.0,0,-23594175.0,32.58807142857143
347,584.0,139.0,0.0,687.0,11000.0,13303319.0,136367,13021,0.0,975.0,32000000.0,2011.0,1000.0,39000,-18696681.0,41.572871875
348,151.0,103.0,189.0,766.0,3000.0,7948159.0,48999,6563,1.0,280.0,35000000.0,2008.0,967.0,0,-27051841.0,22.709025714285712
349,147.0,117.0,0.0,567.0,883.0,7458269.0,70698,3611,1.0,196.0,35000000.0,2006.0,883.0,9000,-27541731.0,21.30934
350,149.0,114.0,0.0,115.0,548.0,6592103.0,28584,1005,1.0,232.0,35000000.0,2002.0,298.0,675,-28407897.0,18.834580000000006
351,56.0,139.0,17000.0,94.0,554.0,32000000.0,36267,1068,3.0,150.0,30000000.0,1993.0,382.0,0,2000000.0,106.66666666666669
352,256.0,101.0,6000.0,2.0,6.0,15081783.0,85589,13,0.0,144.0,34000000.0,2008.0,3.0,0,-18918217.0,44.35818529411765
353,135.0,105.0,125.0,2000.0,18000.0,13101142.0,23916,23122,5.0,50.0,35000000.0,2012.0,2000.0,0,-21898858.0,37.43183428571429
354,100.0,99.0,67.0,330.0,826.0,117559438.0,66941,1790,1.0,148.0,30000000.0,2000.0,436.0,1000,87559438.0,391.86479333333335
355,103.0,97.0,10.0,178.0,18000.0,28927720.0,22220,18688,0.0,181.0,33000000.0,2000.0,223.0,463,-4072280.0,87.65975757575758
356,56.0,124.0,179.0,551.0,11000.0,8406264.0,24826,13093,3.0,175.0,38000000.0,1999.0,617.0,783,-29593736.0,22.121747368421047
357,152.0,97.0,4000.0,8000.0,22000.0,173381405.0,147597,43354,1.0,395.0,33000000.0,2003.0,11000.0,21000,140381405.0,525.398196969697
358,163.0,92.0,100.0,327.0,678.0,80197993.0,65551,1729,1.0,441.0,32000000.0,2006.0,635.0,0,48197993.0,250.618728125
359,98.0,129.0,88.0,975.0,22000.0,48814909.0,89424,36069,0.0,224.0,32000000.0,2000.0,9000.0,0,16814909.0,152.546590625
360,522.0,93.0,0.0,355.0,15000.0,54696902.0,379462,16034,3.0,571.0,32000000.0,2011.0,491.0,56000,22696902.0,170.92781875
361,75.0,98.0,61.0,83.0,649.0,32701088.0,10018,1400,1.0,108.0,32000000.0,2005.0,579.0,0,701088.0,102.1909
362,90.0,90.0,29.0,142.0,638.0,17848322.0,18771,961,1.0,102.0,28000000.0,2004.0,160.0,702,-10151678.0,63.74400714285714
363,15.0,110.0,278.0,179.0,3000.0,4357000.0,5176,3864,3.0,30.0,30000000.0,1996.0,359.0,350,-25643000.0,14.523333333333332
